Accident_ID,Date,Time_of_Day,Weather,Road_Condition,Vehicle_Density,Avg_Speed,Driver_Distraction,Traffic_Signal_Status,Vehicles_Involved,Casualties,Claim_Amount,Claim_Severity
1331,2024-02-23 00:00:00,Evening,Clear,Wet,51,24,Other,Not Working,3,0,514087,Low
1019,2024-07-13 00:00:00,Night,Clear,Dry,86,74,None,Working,3,2,100153,Low
408,2025-02-21 00:00:00,Morning,Clear,Dry,25,31,Phone,Working,1,6,708187,Low
2900,2023-11-29 00:00:00,Morning,Fog,Dry,24,51,Phone,Working,2,9,43419,Medium
1355,2023-05-03 00:00:00,Afternoon,Haze,Wet,82,71,Fatigue,Working,2,2,365552,Medium
4583,2025-01-10 00:00:00,Evening,Clear,Dry,27,104,None,Not Working,3,5,900644,Medium
3993,2024-03-16 00:00:00,Evening,Clear,Dry,53,35,Fatigue,Working,1,1,811339,Low
1333,2023-05-19 00:00:00,Morning,Clear,Water-logged,26,53,Fatigue,Not Working,1,5,296244,Medium
2918,2023-11-21 00:00:00,Night,Clear,Wet,80,36,None,Not Working,2,4,220880,Low
3819,2024-01-24 00:00:00,Night,Rain,Wet,44,38,Phone,Working,1,7,687735,Medium
4196,2024-05-08 00:00:00,Morning,Clear,Dry,64,29,Fatigue,Working,5,8,942496,Medium
3039,2023-06-27 00:00:00,Morning,Clear,Wet,111,113,None,Blinking,3,4,388911,Medium
2507,2023-09-13 00:00:00,Night,Clear,Wet,99,67,None,Not Working,1,0,732485,Medium
3456,2024-09-08 00:00:00,Morning,Clear,Wet,54,66,None,Not Working,5,4,668186,Low
187,2024-10-03 00:00:00,Night,Rain,Wet,12,52,None,Not Working,1,5,274222,Medium
1450,2023-06-14 00:00:00,Evening,Rain,Water-logged,118,40,None,Not Working,3,8,461982,High
3402,2024-07-28 00:00:00,Morning,Haze,Wet,87,92,Fatigue,Blinking,5,9,70592,High
37,2024-04-20 00:00:00,Afternoon,Rain,Water-logged,38,113,Phone,Not Working,3,5,572692,Medium
1098,2024-05-17 00:00:00,Morning,Fog,Wet,54,71,Phone,Working,2,8,691449,High
610,2023-07-16 00:00:00,Evening,Clear,Water-logged,74,35,None,Working,5,0,135868,Low
2166,2024-10-21 00:00:00,Night,Clear,Wet,95,65,Phone,Working,2,1,889006,Medium
3167,2024-11-19 00:00:00,Night,Clear,Dry,107,51,None,Working,4,2,907752,Low
4322,2025-06-17 00:00:00,Night,Fog,Dry,63,41,None,Not Working,1,3,10913,Medium
1713,2025-05-18 00:00:00,Evening,Rain,Wet,58,94,Other,Working,1,2,905070,Medium
727,2024-12-31 00:00:00,Morning,Clear,Dry,15,46,Other,Working,5,8,523740,Medium
49,2024-06-25 00:00:00,Evening,Clear,Wet,77,90,Phone,Working,4,2,741532,Medium
3665,2023-06-06 00:00:00,Evening,Rain,Dry,116,43,None,Working,2,9,220400,Medium
1708,2023-02-13 00:00:00,Morning,Clear,Damaged,26,27,None,Working,3,6,734618,Low
4978,2023-06-17 00:00:00,Morning,Fog,Dry,92,118,Phone,Working,5,1,200664,Medium
3471,2024-11-26 00:00:00,Morning,Clear,Dry,61,38,Fatigue,Working,1,9,113434,Medium
3480,2023-09-15 00:00:00,Afternoon,Haze,Water-logged,48,57,None,Working,5,2,71247,Medium
1863,2023-01-05 00:00:00,Morning,Haze,Wet,40,95,None,Blinking,3,4,986028,High
229,2025-12-14 00:00:00,Night,Clear,Dry,41,79,Phone,Not Working,3,4,669047,Medium
2744,2024-04-16 00:00:00,Morning,Clear,Dry,48,75,Phone,Working,2,1,350681,Medium
3834,2024-01-18 00:00:00,Afternoon,Clear,Damaged,85,28,None,Not Working,1,7,981462,Medium
3937,2023-06-09 00:00:00,Afternoon,Clear,Wet,61,22,None,Working,5,2,958549,Low
2520,2023-10-27 00:00:00,Evening,Clear,Wet,84,30,Phone,Working,5,1,231870,Low
1793,2024-11-17 00:00:00,Evening,Clear,Damaged,116,25,Phone,Not Working,4,1,810135,Low
4587,2024-02-07 00:00:00,Afternoon,Clear,Damaged,67,117,Phone,Working,2,7,514508,High
947,2024-04-01 00:00:00,Morning,Clear,Dry,18,51,Other,Working,5,5,616813,Medium
837,2023-09-30 00:00:00,Night,Fog,Dry,66,31,None,Not Working,4,4,25705,Medium
2864,2025-07-02 00:00:00,Evening,Rain,Dry,90,26,Other,Working,2,7,932101,Medium
681,2023-07-20 00:00:00,Night,Clear,Dry,62,48,Phone,Working,4,9,179328,Medium
1194,2023-11-04 00:00:00,Evening,Haze,Wet,41,101,None,Working,4,6,513575,Medium
820,2023-02-01 00:00:00,Afternoon,Clear,Dry,47,79,None,Working,1,6,33552,Medium
919,2025-04-18 00:00:00,Evening,Clear,Wet,80,34,None,Blinking,5,4,969482,Low
1814,2024-06-23 00:00:00,Morning,Rain,Dry,60,95,Fatigue,Working,2,9,914829,High
1264,2023-01-05 00:00:00,Afternoon,Haze,Dry,80,52,None,Working,3,9,16984,Medium
3082,2024-07-26 00:00:00,Night,Clear,Dry,37,60,Fatigue,Working,5,5,421974,Medium
638,2023-04-24 00:00:00,Morning,Fog,Wet,78,104,None,Working,1,9,642958,High
3282,2023-05-15 00:00:00,Morning,Haze,Dry,35,55,Other,Working,1,3,481040,Medium
3483,2025-08-21 00:00:00,Afternoon,Haze,Wet,40,45,Fatigue,Blinking,1,1,993750,Medium
3662,2024-12-17 00:00:00,Evening,Clear,Dry,51,41,None,Not Working,3,0,522720,Low
3407,2023-02-28 00:00:00,Night,Clear,Wet,13,35,None,Blinking,3,2,922241,Low
1302,2024-05-26 00:00:00,Night,Clear,Dry,94,90,None,Working,1,0,309916,Medium
3956,2023-09-30 00:00:00,Night,Clear,Wet,64,31,Phone,Working,5,2,939253,Low
1316,2023-05-21 00:00:00,Evening,Haze,Wet,28,60,Phone,Working,1,7,401676,Medium
4507,2025-06-05 00:00:00,Evening,Clear,Water-logged,14,74,None,Not Working,5,3,184353,Low
3557,2025-02-19 00:00:00,Afternoon,Clear,Dry,117,102,Other,Not Working,1,0,440693,Medium
2645,2023-07-17 00:00:00,Morning,Clear,Dry,52,31,None,Working,2,4,931964,Low
254,2024-07-11 00:00:00,Afternoon,Clear,Dry,100,80,Phone,Working,3,5,349947,Medium
2334,2024-12-15 00:00:00,Evening,Clear,Damaged,91,60,Other,Not Working,3,1,926809,Low
2385,2024-03-06 00:00:00,Afternoon,Rain,Dry,35,87,Fatigue,Working,4,6,181900,Medium
1514,2024-10-21 00:00:00,Morning,Rain,Dry,14,58,None,Working,1,9,720934,Medium
3932,2024-12-03 00:00:00,Morning,Clear,Water-logged,100,29,Phone,Working,4,0,237345,Low
3612,2024-06-13 00:00:00,Morning,Haze,Water-logged,51,109,Phone,Working,1,2,64132,Medium
1287,2023-02-18 00:00:00,Morning,Fog,Water-logged,104,86,None,Blinking,3,5,818997,High
2050,2025-06-04 00:00:00,Morning,Clear,Dry,22,96,Phone,Working,3,5,948617,Medium
1856,2023-12-31 00:00:00,Afternoon,Clear,Dry,70,110,Phone,Working,2,3,34927,Medium
3591,2024-05-16 00:00:00,Night,Fog,Dry,118,93,Phone,Working,2,8,99111,High
621,2023-03-24 00:00:00,Morning,Clear,Dry,106,20,Other,Not Working,2,8,819984,Medium
4866,2025-04-22 00:00:00,Evening,Clear,Dry,84,68,None,Working,4,5,643083,Medium
1106,2025-10-18 00:00:00,Morning,Clear,Dry,23,111,None,Working,3,3,874694,Medium
19,2025-09-26 00:00:00,Afternoon,Rain,Dry,78,111,Fatigue,Working,2,3,236688,Medium
1038,2024-02-19 00:00:00,Evening,Fog,Dry,28,25,Other,Working,1,0,470699,Low
3162,2024-11-05 00:00:00,Morning,Clear,Dry,63,93,None,Working,4,0,439469,Low
2578,2023-11-20 00:00:00,Evening,Rain,Dry,61,58,None,Working,1,5,473196,Medium
2625,2023-08-21 00:00:00,Afternoon,Clear,Dry,106,46,None,Working,3,1,826752,Low
4465,2023-03-01 00:00:00,Evening,Fog,Damaged,109,28,Phone,Not Working,3,2,411137,Medium
1176,2025-09-23 00:00:00,Evening,Clear,Dry,18,55,Fatigue,Not Working,1,5,793892,Low
2730,2024-08-05 00:00:00,Afternoon,Clear,Dry,50,47,None,Working,4,4,715678,Low
3284,2023-09-18 00:00:00,Night,Clear,Dry,83,78,Fatigue,Working,3,0,90407,Medium
1223,2023-09-02 00:00:00,Afternoon,Clear,Wet,43,30,Other,Blinking,1,4,908862,Low
766,2023-08-19 00:00:00,Evening,Rain,Wet,61,60,None,Working,3,6,135646,Medium
2396,2023-01-03 00:00:00,Afternoon,Clear,Dry,72,101,Phone,Working,5,6,256314,Medium
2897,2024-05-05 00:00:00,Evening,Rain,Dry,11,32,Other,Working,1,5,778293,Medium
3585,2025-12-06 00:00:00,Afternoon,Clear,Dry,117,42,Phone,Working,2,3,380936,Medium
3241,2024-12-06 00:00:00,Afternoon,Rain,Dry,65,96,None,Working,1,2,661123,Medium
4972,2025-05-28 00:00:00,Night,Haze,Dry,32,112,Phone,Not Working,2,3,220438,High
4182,2024-10-22 00:00:00,Evening,Clear,Dry,57,21,None,Working,2,7,458935,Low
1188,2023-03-30 00:00:00,Morning,Clear,Wet,92,55,None,Working,3,7,316470,Medium
2782,2023-01-23 00:00:00,Night,Clear,Water-logged,31,115,Phone,Not Working,4,5,963213,Medium
4780,2023-09-14 00:00:00,Morning,Rain,Water-logged,69,114,None,Not Working,4,0,558185,Medium
1554,2024-11-21 00:00:00,Night,Clear,Wet,112,96,Other,Working,5,6,278560,High
4854,2025-12-27 00:00:00,Afternoon,Rain,Dry,30,35,Fatigue,Not Working,4,3,917769,Medium
1360,2024-08-01 00:00:00,Evening,Rain,Dry,31,101,Fatigue,Working,1,6,505249,Medium
3982,2025-10-31 00:00:00,Night,Rain,Wet,32,77,Phone,Blinking,1,7,276557,Medium
1576,2023-11-23 00:00:00,Morning,Rain,Dry,93,73,Fatigue,Working,2,2,494138,Medium
3095,2024-09-23 00:00:00,Morning,Clear,Water-logged,80,88,None,Not Working,1,3,933915,Medium
980,2025-12-12 00:00:00,Evening,Rain,Dry,55,64,None,Not Working,1,6,306430,Medium
2240,2024-10-18 00:00:00,Morning,Clear,Damaged,45,107,None,Working,2,2,556352,Medium
2760,2023-05-04 00:00:00,Morning,Clear,Dry,116,30,None,Working,5,3,812284,Medium
3897,2023-03-23 00:00:00,Morning,Clear,Dry,98,63,Other,Working,3,6,848631,Medium
371,2025-03-03 00:00:00,Morning,Clear,Dry,19,106,None,Blinking,4,9,929967,Medium
3764,2024-11-30 00:00:00,Afternoon,Fog,Damaged,80,30,Phone,Not Working,3,1,779212,Medium
1982,2025-10-07 00:00:00,Night,Clear,Dry,19,59,Fatigue,Not Working,3,5,965541,Medium
2276,2024-10-15 00:00:00,Evening,Fog,Dry,66,104,Other,Working,2,7,812282,Medium
896,2023-06-06 00:00:00,Morning,Clear,Dry,56,39,None,Blinking,3,3,893366,Low
4840,2024-11-08 00:00:00,Afternoon,Fog,Dry,61,43,Phone,Working,1,5,489968,Medium
3125,2023-04-19 00:00:00,Evening,Clear,Dry,27,98,None,Working,2,8,361216,Medium
402,2025-05-16 00:00:00,Night,Haze,Dry,17,64,Phone,Working,1,7,695942,Medium
1442,2023-06-27 00:00:00,Morning,Clear,Dry,117,23,Phone,Working,4,8,985916,Medium
3850,2024-10-25 00:00:00,Morning,Clear,Dry,47,72,Phone,Working,1,6,496621,Medium
3637,2025-02-11 00:00:00,Night,Fog,Wet,49,22,Fatigue,Working,4,3,166761,Medium
1880,2023-10-13 00:00:00,Evening,Clear,Water-logged,116,20,None,Working,2,3,411373,Low
272,2025-01-31 00:00:00,Night,Clear,Dry,56,77,Phone,Blinking,5,4,369873,Medium
80,2024-04-27 00:00:00,Morning,Clear,Damaged,12,29,Phone,Working,2,7,262626,Medium
1736,2024-02-28 00:00:00,Night,Rain,Wet,105,42,Phone,Working,4,8,50832,High
535,2023-02-19 00:00:00,Evening,Clear,Dry,107,119,Phone,Working,2,3,628103,High
2308,2025-05-08 00:00:00,Evening,Clear,Damaged,18,110,Phone,Working,5,9,453438,High
2989,2023-10-28 00:00:00,Evening,Rain,Dry,31,88,Fatigue,Working,4,1,475133,Medium
2792,2025-03-22 00:00:00,Night,Clear,Dry,101,53,Phone,Working,3,0,268224,Low
1480,2025-03-30 00:00:00,Afternoon,Clear,Wet,58,112,None,Not Working,1,0,303692,Low
1445,2024-09-08 00:00:00,Night,Rain,Dry,97,105,None,Working,1,5,370967,Medium
1986,2023-12-03 00:00:00,Morning,Clear,Dry,97,30,None,Not Working,2,6,772496,Low
2621,2024-12-24 00:00:00,Evening,Fog,Wet,117,70,None,Working,2,0,11522,Medium
4377,2025-09-27 00:00:00,Afternoon,Rain,Wet,59,88,Phone,Not Working,5,2,655455,Medium
111,2025-11-11 00:00:00,Afternoon,Haze,Dry,16,119,Other,Working,5,5,873396,Medium
3386,2024-09-04 00:00:00,Night,Clear,Dry,94,60,None,Working,4,9,618770,Medium
2179,2023-03-10 00:00:00,Evening,Clear,Dry,51,26,Phone,Blinking,4,5,106122,Medium
1995,2025-05-12 00:00:00,Evening,Haze,Damaged,76,55,None,Working,2,7,300759,Medium
4645,2025-08-11 00:00:00,Evening,Clear,Wet,54,56,Phone,Working,4,0,396083,Low
3083,2025-10-18 00:00:00,Morning,Clear,Dry,43,30,Phone,Working,2,0,386887,Low
4667,2024-06-06 00:00:00,Morning,Clear,Dry,61,49,Phone,Working,4,6,230624,Medium
4451,2025-05-04 00:00:00,Afternoon,Clear,Water-logged,115,70,None,Not Working,2,5,385024,Medium
168,2023-01-13 00:00:00,Morning,Clear,Dry,70,118,Phone,Working,2,0,474398,Medium
2817,2025-08-07 00:00:00,Afternoon,Clear,Wet,54,118,Fatigue,Not Working,4,8,759856,High
4984,2023-10-18 00:00:00,Night,Haze,Dry,70,79,None,Working,5,8,472078,High
2249,2023-05-06 00:00:00,Evening,Clear,Dry,21,96,Fatigue,Working,5,3,748426,Medium
419,2023-05-20 00:00:00,Evening,Clear,Dry,48,50,None,Working,5,7,164284,Medium
1334,2023-04-12 00:00:00,Night,Clear,Wet,57,117,Phone,Not Working,2,5,478663,Medium
2740,2024-10-23 00:00:00,Morning,Clear,Wet,55,114,None,Blinking,3,5,484888,Medium
226,2023-01-29 00:00:00,Morning,Clear,Dry,112,89,None,Working,2,7,557807,Medium
1173,2024-02-04 00:00:00,Evening,Clear,Water-logged,71,45,None,Working,2,8,536735,Medium
3468,2025-08-13 00:00:00,Evening,Clear,Wet,19,66,Phone,Working,2,1,220945,Low
4431,2023-08-16 00:00:00,Evening,Fog,Damaged,80,58,Phone,Working,2,6,952357,Medium
4052,2023-08-05 00:00:00,Evening,Clear,Dry,15,63,Other,Working,2,8,258907,Medium
2175,2025-06-25 00:00:00,Morning,Clear,Wet,37,30,None,Working,3,3,525113,Low
2632,2024-09-25 00:00:00,Evening,Rain,Dry,47,23,None,Working,1,7,492760,Medium
1816,2025-01-06 00:00:00,Night,Clear,Dry,102,40,None,Not Working,5,3,459788,Medium
2707,2025-01-30 00:00:00,Morning,Rain,Dry,86,36,Fatigue,Not Working,3,3,691502,Medium
1412,2024-01-23 00:00:00,Morning,Clear,Dry,25,54,None,Working,1,4,150635,Low
2148,2025-11-30 00:00:00,Afternoon,Clear,Dry,93,107,None,Working,1,9,811624,High
1393,2025-11-30 00:00:00,Morning,Rain,Wet,104,96,None,Blinking,2,1,764371,Medium
4060,2024-05-28 00:00:00,Night,Clear,Damaged,55,112,Phone,Not Working,4,4,66506,Medium
4043,2025-07-28 00:00:00,Afternoon,Haze,Wet,19,87,None,Working,4,7,674111,Medium
2086,2025-02-07 00:00:00,Afternoon,Clear,Dry,94,108,None,Blinking,5,4,400811,Medium
1338,2025-08-20 00:00:00,Evening,Clear,Dry,16,100,Other,Working,2,2,204673,Medium
4121,2023-03-14 00:00:00,Afternoon,Fog,Wet,43,95,Fatigue,Not Working,2,1,163212,Medium
384,2024-08-06 00:00:00,Night,Clear,Water-logged,99,84,Phone,Working,5,2,417200,Medium
2231,2025-05-10 00:00:00,Evening,Clear,Wet,94,65,Fatigue,Working,3,6,273075,Medium
768,2023-01-17 00:00:00,Night,Clear,Dry,87,109,None,Working,1,9,280842,Medium
3644,2023-09-10 00:00:00,Afternoon,Clear,Dry,75,102,Phone,Blinking,1,2,175023,Medium
666,2024-06-11 00:00:00,Morning,Rain,Dry,18,117,Phone,Blinking,1,5,380049,Medium
2844,2023-01-19 00:00:00,Night,Clear,Dry,13,57,Fatigue,Working,2,8,362488,Medium
3394,2024-08-18 00:00:00,Afternoon,Rain,Water-logged,88,110,None,Not Working,2,3,22328,Medium
2943,2024-02-23 00:00:00,Afternoon,Haze,Dry,31,107,None,Working,1,9,360086,High
2934,2024-02-23 00:00:00,Evening,Clear,Dry,90,42,None,Not Working,3,4,477696,Medium
2623,2023-06-03 00:00:00,Afternoon,Clear,Water-logged,48,23,None,Not Working,5,2,627792,Low
1022,2024-11-22 00:00:00,Afternoon,Fog,Dry,45,70,Phone,Blinking,3,1,174477,Medium
1308,2025-02-23 00:00:00,Night,Clear,Dry,97,38,Other,Not Working,3,2,100645,Medium
508,2024-03-16 00:00:00,Night,Clear,Dry,13,49,Fatigue,Working,2,9,436526,Medium
4499,2024-06-19 00:00:00,Afternoon,Haze,Dry,95,81,Fatigue,Working,5,9,154944,High
464,2023-10-12 00:00:00,Evening,Clear,Water-logged,28,20,None,Working,2,9,284595,Low
2546,2023-07-31 00:00:00,Afternoon,Clear,Dry,87,119,None,Working,4,2,958533,Medium
4727,2025-11-26 00:00:00,Night,Fog,Dry,37,97,None,Working,3,2,684483,Medium
4374,2023-05-17 00:00:00,Afternoon,Fog,Dry,108,84,None,Not Working,4,0,575710,Medium
4259,2025-08-03 00:00:00,Afternoon,Rain,Dry,106,94,Phone,Working,2,4,173653,High
3573,2023-02-03 00:00:00,Night,Clear,Water-logged,115,64,Phone,Working,3,8,59102,Medium
160,2024-08-02 00:00:00,Evening,Clear,Wet,113,44,None,Working,4,1,906845,Medium
580,2023-05-14 00:00:00,Afternoon,Clear,Wet,15,45,None,Blinking,4,7,280778,Low
2876,2024-08-04 00:00:00,Afternoon,Clear,Dry,80,94,Phone,Working,2,1,8219,Medium
2963,2024-10-25 00:00:00,Afternoon,Clear,Wet,103,49,Phone,Not Working,2,8,699903,Medium
657,2025-12-04 00:00:00,Afternoon,Rain,Dry,76,114,None,Not Working,4,4,845237,Medium
1727,2023-05-05 00:00:00,Evening,Clear,Dry,25,42,Phone,Blinking,4,7,872951,Medium
1375,2024-10-02 00:00:00,Morning,Clear,Water-logged,80,105,None,Working,5,5,21625,Medium
4076,2023-04-02 00:00:00,Evening,Rain,Wet,55,35,Fatigue,Working,2,2,570139,Medium
2686,2023-08-20 00:00:00,Morning,Rain,Water-logged,59,40,None,Working,2,3,129779,Medium
4642,2025-12-12 00:00:00,Afternoon,Clear,Wet,29,104,Other,Not Working,5,8,603873,Medium
4386,2025-08-22 00:00:00,Evening,Fog,Wet,56,64,Fatigue,Working,2,0,284424,Low
4313,2023-03-29 00:00:00,Morning,Rain,Wet,95,57,Other,Not Working,4,2,856811,Medium
2780,2024-04-09 00:00:00,Morning,Clear,Dry,79,45,None,Blinking,2,3,677786,Medium
1672,2025-12-20 00:00:00,Night,Fog,Dry,101,111,Fatigue,Working,5,9,519358,High
4963,2025-05-01 00:00:00,Afternoon,Clear,Water-logged,119,92,Fatigue,Working,1,2,272144,Medium
3939,2024-03-20 00:00:00,Morning,Clear,Dry,51,105,None,Working,5,6,508280,Medium
2356,2024-06-22 00:00:00,Morning,Rain,Dry,115,46,None,Working,4,6,780388,Medium
1381,2023-08-22 00:00:00,Morning,Rain,Dry,17,100,Phone,Not Working,3,6,757509,Medium
4000,2024-10-03 00:00:00,Morning,Haze,Wet,31,21,None,Working,2,5,284190,Medium
4437,2025-04-22 00:00:00,Afternoon,Rain,Wet,86,91,Phone,Working,2,1,689167,Medium
2564,2024-06-01 00:00:00,Morning,Rain,Water-logged,15,68,None,Working,2,8,186094,Medium
3947,2025-01-29 00:00:00,Evening,Rain,Dry,118,59,None,Blinking,2,0,704337,Medium
4189,2024-02-26 00:00:00,Evening,Haze,Dry,100,54,None,Blinking,1,1,997614,Medium
4476,2025-06-20 00:00:00,Afternoon,Fog,Dry,87,75,None,Not Working,4,3,499606,Medium
2700,2025-12-17 00:00:00,Evening,Clear,Dry,17,104,Phone,Working,3,7,627999,Medium
1447,2024-12-09 00:00:00,Evening,Haze,Water-logged,78,56,Phone,Working,1,3,396719,Medium
4017,2024-04-17 00:00:00,Night,Clear,Water-logged,98,109,Fatigue,Working,1,5,400220,Medium
928,2023-01-13 00:00:00,Evening,Rain,Dry,95,102,Other,Working,1,6,475962,High
3467,2024-02-01 00:00:00,Afternoon,Clear,Dry,65,54,None,Working,4,0,656662,Medium
4396,2024-06-05 00:00:00,Night,Clear,Dry,59,102,Other,Working,1,8,818219,High
2180,2024-05-14 00:00:00,Evening,Clear,Dry,90,68,None,Working,4,2,67502,Low
53,2025-07-22 00:00:00,Night,Clear,Water-logged,78,40,None,Working,3,6,204460,Medium
2422,2025-06-17 00:00:00,Morning,Rain,Dry,15,52,None,Working,4,8,664705,Medium
2125,2024-11-20 00:00:00,Night,Clear,Dry,14,95,None,Working,3,6,127262,Medium
3568,2025-12-15 00:00:00,Evening,Fog,Dry,107,81,None,Working,5,9,764472,High
1747,2025-03-05 00:00:00,Morning,Rain,Dry,64,64,Phone,Not Working,1,4,969908,Medium
2758,2024-05-23 00:00:00,Night,Fog,Water-logged,90,117,Fatigue,Working,2,4,856695,High
3758,2025-05-26 00:00:00,Afternoon,Clear,Wet,111,40,None,Blinking,2,9,98846,Medium
1407,2025-08-29 00:00:00,Night,Clear,Dry,40,67,Fatigue,Blinking,4,1,606623,Low
778,2024-11-22 00:00:00,Evening,Clear,Wet,102,72,None,Working,3,3,879179,Medium
4703,2023-10-03 00:00:00,Evening,Rain,Dry,56,96,Fatigue,Working,5,2,785911,Medium
2379,2025-02-06 00:00:00,Afternoon,Rain,Dry,81,65,None,Working,5,1,823324,Medium
2861,2024-12-27 00:00:00,Night,Clear,Dry,25,96,None,Blinking,4,7,729415,Medium
1340,2025-05-23 00:00:00,Morning,Clear,Dry,20,111,None,Blinking,4,3,182118,Medium
2973,2024-03-21 00:00:00,Evening,Clear,Wet,20,27,None,Blinking,1,8,902765,Low
3922,2023-12-02 00:00:00,Afternoon,Clear,Dry,84,71,None,Working,4,7,839500,Medium
4365,2024-02-09 00:00:00,Morning,Clear,Dry,38,23,Phone,Working,3,2,47468,Low
891,2025-08-20 00:00:00,Evening,Rain,Water-logged,47,94,Phone,Not Working,1,8,445305,High
4596,2023-10-03 00:00:00,Evening,Clear,Wet,87,82,Fatigue,Not Working,1,3,978958,Medium
4605,2025-06-10 00:00:00,Evening,Rain,Wet,103,84,None,Working,5,0,48189,Medium
3106,2025-04-13 00:00:00,Afternoon,Rain,Wet,90,34,Phone,Not Working,4,4,43746,Medium
3438,2025-11-21 00:00:00,Evening,Clear,Wet,20,96,None,Working,1,0,699741,Low
433,2025-11-16 00:00:00,Evening,Rain,Wet,102,58,Fatigue,Working,1,3,936466,Medium
3185,2025-04-24 00:00:00,Evening,Clear,Dry,111,83,None,Working,4,4,39179,Medium
611,2024-03-07 00:00:00,Morning,Clear,Dry,51,118,None,Working,3,2,966604,Medium
1633,2024-10-22 00:00:00,Evening,Rain,Wet,91,93,Fatigue,Working,1,8,342094,High
220,2023-03-24 00:00:00,Night,Clear,Dry,104,38,Other,Working,3,1,177744,Medium
2353,2024-05-22 00:00:00,Evening,Clear,Dry,93,76,Fatigue,Working,4,0,799713,Medium
1699,2023-11-17 00:00:00,Night,Fog,Water-logged,32,22,Phone,Working,3,4,78904,Medium
1145,2025-01-16 00:00:00,Afternoon,Rain,Dry,13,81,None,Working,5,2,975494,Medium
4306,2025-11-17 00:00:00,Morning,Clear,Wet,62,68,Fatigue,Not Working,3,0,104386,Low
4039,2023-06-01 00:00:00,Evening,Rain,Dry,106,42,None,Working,3,8,302698,Medium
3287,2025-03-15 00:00:00,Afternoon,Clear,Water-logged,85,100,None,Not Working,1,2,380195,Medium
4625,2023-07-08 00:00:00,Night,Clear,Dry,44,92,Phone,Working,1,2,535503,Medium
2649,2025-01-30 00:00:00,Afternoon,Clear,Wet,21,70,None,Working,3,7,725918,Medium
2553,2024-01-20 00:00:00,Night,Rain,Dry,24,105,Phone,Working,4,7,558146,Medium
1037,2023-09-24 00:00:00,Afternoon,Rain,Wet,11,90,Fatigue,Working,4,8,760625,Medium
2270,2023-04-29 00:00:00,Evening,Clear,Dry,67,100,None,Blinking,2,3,20332,Medium
2254,2024-08-03 00:00:00,Night,Haze,Dry,115,64,Phone,Working,3,4,758953,Medium
1974,2023-10-01 00:00:00,Evening,Clear,Wet,33,62,Phone,Working,3,0,86454,Low
3184,2025-09-06 00:00:00,Morning,Haze,Dry,116,87,Fatigue,Working,1,8,578967,High
1357,2025-04-15 00:00:00,Night,Clear,Dry,109,98,None,Not Working,3,3,804602,Medium
2307,2025-01-29 00:00:00,Morning,Fog,Dry,31,85,Other,Working,2,5,639367,Medium
770,2023-01-14 00:00:00,Night,Haze,Dry,117,20,Phone,Working,1,7,936185,Medium
1317,2024-07-08 00:00:00,Evening,Rain,Wet,119,81,None,Working,4,8,883936,High
4749,2023-08-06 00:00:00,Afternoon,Clear,Dry,24,106,None,Working,3,7,507415,Medium
1203,2023-12-24 00:00:00,Morning,Haze,Wet,44,112,Phone,Not Working,3,9,997015,High
1449,2025-12-10 00:00:00,Night,Clear,Dry,79,31,Phone,Working,3,9,530201,Medium
1397,2024-12-14 00:00:00,Afternoon,Clear,Wet,29,91,Fatigue,Working,3,5,235925,Medium
4535,2025-12-04 00:00:00,Evening,Clear,Wet,22,55,None,Working,2,3,853770,Low
1277,2025-03-24 00:00:00,Morning,Clear,Dry,64,45,Other,Working,5,6,442666,Low
3314,2024-04-30 00:00:00,Morning,Rain,Wet,54,110,Other,Working,5,2,774053,Medium
2006,2024-06-19 00:00:00,Evening,Clear,Water-logged,20,26,Fatigue,Working,5,5,805545,Low
2944,2024-07-15 00:00:00,Evening,Clear,Wet,33,58,None,Working,5,0,314462,Low
252,2024-03-05 00:00:00,Afternoon,Haze,Dry,98,63,None,Working,1,6,826350,Medium
1735,2025-12-23 00:00:00,Morning,Clear,Dry,51,56,Fatigue,Blinking,5,0,879955,Low
